,Survived,Pclass,Sex,Age,Fare,Embarked,FamilyGroup,Type of Ticket,Title,Type of Cabin,AgeGroup
568,0.0,3.0,1.0,25.8,7.229199999999999,0.0,0.0,15.0,2.0,8.0,Adult
569,1.0,3.0,1.0,32.0,7.854199999999999,2.0,0.0,15.0,2.0,8.0,Middle-aged
570,1.0,2.0,1.0,62.0,10.5,2.0,0.0,25.0,2.0,8.0,Senior
571,1.0,1.0,0.0,53.0,51.4792,2.0,2.0,15.0,3.0,2.0,Senior
572,1.0,1.0,1.0,36.0,26.3875,2.0,0.0,17.0,2.0,4.0,Middle-aged
573,1.0,3.0,0.0,17.6,7.75,1.0,0.0,15.0,1.0,8.0,Teen
574,0.0,3.0,1.0,16.0,8.05,2.0,0.0,4.0,2.0,8.0,Teen
575,0.0,3.0,1.0,19.0,14.5,2.0,0.0,15.0,2.0,8.0,Adult
576,1.0,2.0,0.0,34.0,13.0,2.0,0.0,15.0,1.0,8.0,Middle-aged
577,1.0,1.0,0.0,39.0,55.9,2.0,1.0,15.0,3.0,4.0,Middle-aged
578,0.0,3.0,0.0,29.8,14.458300000000001,0.0,1.0,15.0,3.0,8.0,Adult
579,1.0,3.0,1.0,32.0,7.925000000000001,2.0,0.0,36.0,2.0,8.0,Middle-aged
580,1.0,2.0,0.0,25.0,30.0,2.0,2.0,15.0,1.0,8.0,Adult
581,1.0,1.0,0.0,39.0,110.8833,0.0,2.0,15.0,3.0,2.0,Middle-aged
582,0.0,2.0,1.0,54.0,26.0,2.0,0.0,15.0,2.0,8.0,Senior
583,0.0,1.0,1.0,36.0,40.125,0.0,0.0,15.0,2.0,0.0,Middle-aged
584,0.0,3.0,1.0,30.3,8.712499999999999,0.0,0.0,15.0,2.0,8.0,Middle-aged
585,1.0,1.0,0.0,18.0,79.65,2.0,2.0,15.0,1.0,4.0,Teen
586,0.0,2.0,1.0,47.0,15.0,2.0,0.0,15.0,2.0,8.0,Middle-aged
587,1.0,1.0,1.0,60.0,79.2,0.0,2.0,15.0,2.0,1.0,Senior
588,0.0,3.0,1.0,22.0,8.05,2.0,0.0,15.0,2.0,8.0,Adult
589,0.0,3.0,1.0,35.5,8.05,2.0,0.0,2.0,2.0,8.0,Middle-aged
590,0.0,3.0,1.0,35.0,7.125,2.0,0.0,36.0,2.0,8.0,Middle-aged
591,1.0,1.0,0.0,52.0,78.2667,0.0,1.0,15.0,3.0,2.9999999999999996,Senior
592,0.0,3.0,1.0,47.0,7.25,2.0,0.0,3.0000000000000018,2.0,8.0,Middle-aged
593,0.0,3.0,0.0,19.3,7.75,1.0,2.0,15.0,1.0,8.0,Adult
594,0.0,2.0,1.0,37.0,26.0,2.0,1.0,27.0,2.0,8.0,Middle-aged
595,0.0,3.0,1.0,36.0,24.15,2.0,2.0,15.0,2.0,8.0,Middle-aged
596,1.0,2.0,0.0,30.2,33.0,2.0,0.0,15.0,1.0,8.0,Middle-aged
597,0.0,3.0,1.0,49.0,0.0,2.0,0.0,14.0,2.0,8.0,Middle-aged
598,0.0,3.0,1.0,33.8,7.225000000000005,0.0,0.0,15.0,2.0,8.0,Middle-aged
599,1.0,1.0,1.0,49.0,56.9292,0.0,1.0,17.0,4.0,0.0,Middle-aged
600,1.0,2.0,0.0,24.0,27.0,2.0,3.0,15.0,3.0,8.0,Adult
601,0.0,3.0,1.0,29.0,7.895800000000001,2.0,0.0,15.0,2.0,8.0,Adult
602,0.0,1.0,1.0,51.0,42.4,2.0,0.0,15.0,2.0,8.0,Senior
603,0.0,3.0,1.0,44.0,8.05,2.0,0.0,15.0,2.0,8.0,Middle-aged
604,1.0,1.0,1.0,35.0,26.55,0.0,0.0,15.0,2.0,8.0,Middle-aged
605,0.0,3.0,1.0,36.0,15.55,2.0,1.0,15.0,2.0,8.0,Middle-aged
606,0.0,3.0,1.0,30.0,7.895800000000001,2.0,0.0,15.0,2.0,8.0,Adult
607,1.0,1.0,1.0,27.0,30.5,2.0,0.0,15.0,2.0,8.0,Adult
608,1.0,2.0,0.0,22.0,41.5792,0.0,3.0,30.0,3.0,8.0,Adult
609,1.0,1.0,0.0,40.0,153.46250000000003,2.0,0.0,17.0,1.0,2.0,Middle-aged
610,0.0,3.0,0.0,39.0,31.275,2.0,6.0,15.0,3.0,8.0,Middle-aged
611,0.0,3.0,1.0,28.4,7.050000000000001,2.0,0.0,34.0,2.0,8.0,Adult
612,1.0,3.0,0.0,17.6,15.5,1.0,1.0,15.0,1.0,8.0,Teen
613,0.0,3.0,1.0,47.8,7.75,1.0,0.0,15.0,2.0,8.0,Middle-aged
614,0.0,3.0,1.0,35.0,8.05,2.0,0.0,15.0,2.0,8.0,Middle-aged
615,1.0,2.0,0.0,24.0,65.0,2.0,3.0,15.0,1.0,8.0,Adult
616,0.0,3.0,1.0,34.0,14.399999999999999,2.0,2.0,15.0,2.0,8.0,Middle-aged
617,0.0,3.0,0.0,26.0,16.1,2.0,1.0,4.0,3.0,8.0,Adult
618,1.0,2.0,0.0,4.0,39.0,2.0,3.0,15.0,1.0,5.0,Child
619,0.0,2.0,1.0,26.0,10.5,2.0,0.0,15.0,2.0,8.0,Adult
620,0.0,3.0,1.0,27.0,14.4542,0.0,1.0,15.0,2.0,8.0,Adult
621,1.0,1.0,1.0,42.0,52.5542,2.0,1.0,15.0,2.0,2.9999999999999996,Middle-aged
622,1.0,3.0,1.0,20.0,15.741700000000002,0.0,2.0,15.0,2.0,8.0,Adult
623,0.0,3.0,1.0,21.0,7.854199999999999,2.0,0.0,15.0,2.0,8.0,Adult
624,0.0,3.0,1.0,21.0,16.1,2.0,0.0,15.0,2.0,8.0,Adult
625,0.0,1.0,1.0,61.0,32.3208,2.0,0.0,15.0,2.0,2.9999999999999996,Senior
626,0.0,2.0,1.0,57.0,12.350000000000001,1.0,0.0,15.0,4.0,8.0,Senior
627,1.0,1.0,0.0,21.0,77.9583,2.0,0.0,15.0,1.0,2.9999999999999996,Adult
628,0.0,3.0,1.0,26.0,7.895800000000001,2.0,0.0,15.0,2.0,8.0,Adult
629,0.0,3.0,1.0,38.7,7.7333,1.0,0.0,15.0,2.0,8.0,Middle-aged
630,1.0,1.0,1.0,80.0,30.0,2.0,0.0,15.0,2.0,0.0,Senior
631,0.0,3.0,1.0,51.0,7.054199999999998,2.0,0.0,15.0,2.0,8.0,Senior
632,1.0,1.0,1.0,32.0,30.5,0.0,0.0,15.0,4.0,1.0,Middle-aged
633,0.0,1.0,1.0,51.0,0.0,2.0,0.0,15.0,2.0,8.0,Senior
634,0.0,3.0,0.0,9.0,27.9,2.0,5.0,15.0,1.0,8.0,Child
635,1.0,2.0,0.0,28.0,13.0,2.0,0.0,15.0,1.0,8.0,Adult
636,0.0,3.0,1.0,32.0,7.925000000000001,2.0,0.0,36.0,2.0,8.0,Middle-aged
637,0.0,2.0,1.0,31.0,26.25,2.0,2.0,7.0,2.0,8.0,Middle-aged
638,0.0,3.0,0.0,41.0,39.6875,2.0,5.0,15.0,3.0,8.0,Middle-aged
639,0.0,3.0,1.0,32.2,16.1,2.0,1.0,15.0,2.0,8.0,Middle-aged
640,0.0,3.0,1.0,20.0,7.854199999999999,2.0,0.0,15.0,2.0,8.0,Adult
641,1.0,1.0,0.0,24.0,69.3,0.0,0.0,17.0,1.0,1.0,Adult
642,0.0,3.0,0.0,2.0,27.9,2.0,5.0,15.0,1.0,8.0,Child
643,1.0,3.0,1.0,29.8,56.4958,2.0,0.0,15.0,2.0,8.0,Adult
644,1.0,3.0,0.0,0.75,19.2583,0.0,3.0,15.0,1.0,8.0,Child
645,1.0,1.0,1.0,48.0,76.7292,0.0,1.0,17.0,2.0,2.9999999999999996,Middle-aged
646,0.0,3.0,1.0,19.0,7.895800000000001,2.0,0.0,15.0,2.0,8.0,Adult
647,1.0,1.0,1.0,56.0,35.5,0.0,0.0,15.0,4.0,0.0,Senior
648,0.0,3.0,1.0,24.599999999999998,7.550000000000001,2.0,0.0,21.0,2.0,8.0,Adult
649,1.0,3.0,0.0,23.0,7.550000000000001,2.0,0.0,10.0,1.0,8.0,Adult
650,0.0,3.0,1.0,29.0,7.895800000000001,2.0,0.0,15.0,2.0,8.0,Adult
651,1.0,2.0,0.0,18.0,23.0,2.0,1.0,15.0,1.0,8.0,Teen
652,0.0,3.0,1.0,21.0,8.4333,2.0,0.0,15.0,2.0,8.0,Adult
653,1.0,3.0,0.0,17.6,7.8292,1.0,0.0,15.0,1.0,8.0,Teen
654,0.0,3.0,0.0,18.0,6.7499999999999964,1.0,0.0,15.0,1.0,8.0,Teen
655,0.0,2.0,1.0,24.0,73.5,2.0,2.0,22.0,2.0,8.0,Adult
656,0.0,3.0,1.0,29.0,7.895800000000001,2.0,0.0,15.0,2.0,8.0,Adult
657,0.0,3.0,0.0,32.0,15.5,1.0,2.0,15.0,3.0,8.0,Middle-aged
658,0.0,2.0,1.0,23.0,13.0,2.0,0.0,15.0,2.0,8.0,Adult
659,0.0,1.0,1.0,58.0,113.275,0.0,2.0,15.0,2.0,2.9999999999999996,Senior
660,1.0,1.0,1.0,50.0,133.65,2.0,2.0,17.0,4.0,8.0,Middle-aged
661,0.0,3.0,1.0,40.0,7.225000000000005,0.0,0.0,15.0,2.0,8.0,Middle-aged
662,0.0,1.0,1.0,47.0,25.5875,2.0,0.0,15.0,2.0,4.0,Middle-aged
663,0.0,3.0,1.0,36.0,7.495799999999999,2.0,0.0,15.0,2.0,8.0,Middle-aged
664,1.0,3.0,1.0,20.0,7.925000000000001,2.0,1.0,36.0,2.0,8.0,Adult
665,0.0,2.0,1.0,32.0,73.5,2.0,2.0,22.0,2.0,8.0,Middle-aged
666,0.0,2.0,1.0,25.0,13.0,2.0,0.0,15.0,2.0,8.0,Adult
667,0.0,3.0,1.0,27.4,7.774999999999999,2.0,0.0,15.0,2.0,8.0,Adult
668,0.0,3.0,1.0,43.0,8.05,2.0,0.0,3.0000000000000018,2.0,8.0,Middle-aged
669,1.0,1.0,0.0,32.4,52.0,2.0,1.0,15.0,3.0,2.0,Middle-aged
670,1.0,2.0,0.0,40.0,39.0,2.0,2.0,15.0,3.0,8.0,Middle-aged
671,0.0,1.0,1.0,31.0,52.0,2.0,1.0,11.0,2.0,1.0,Middle-aged
672,0.0,2.0,1.0,70.0,10.5,2.0,0.0,7.0,2.0,8.0,Senior
673,1.0,2.0,1.0,31.0,13.0,2.0,0.0,15.0,2.0,8.0,Middle-aged
674,0.0,2.0,1.0,23.2,0.0,2.0,0.0,15.0,2.0,8.0,Adult
675,0.0,3.0,1.0,18.0,7.774999999999999,2.0,0.0,15.0,2.0,8.0,Teen
676,0.0,3.0,1.0,24.5,8.05,2.0,0.0,15.0,2.0,8.0,Adult
677,1.0,3.0,0.0,18.0,9.8417,2.0,0.0,15.0,1.0,8.0,Teen
678,0.0,3.0,0.0,43.0,46.9,2.0,7.0,9.0,3.0,8.0,Middle-aged
679,1.0,1.0,1.0,36.0,512.3292,0.0,1.0,17.0,2.0,1.0,Middle-aged
680,0.0,3.0,0.0,25.7,8.1375,1.0,0.0,15.0,1.0,8.0,Adult
681,1.0,1.0,1.0,27.0,76.7292,0.0,0.0,17.0,2.0,2.9999999999999996,Adult
682,0.0,3.0,1.0,20.0,9.225000000000001,2.0,0.0,15.0,2.0,8.0,Adult
683,0.0,3.0,1.0,14.000000000000002,46.9,2.0,7.0,9.0,2.0,8.0,Teen
684,0.0,2.0,1.0,60.0,39.0,2.0,2.0,15.0,2.0,8.0,Senior
685,0.0,2.0,1.0,25.0,41.5792,0.0,3.0,30.0,2.0,8.0,Adult
686,0.0,3.0,1.0,14.000000000000002,39.6875,2.0,5.0,15.0,2.0,8.0,Teen
687,0.0,3.0,1.0,19.0,10.1708,2.0,0.0,15.0,2.0,8.0,Adult
688,0.0,3.0,1.0,18.0,7.7958,2.0,0.0,15.0,2.0,8.0,Teen
689,1.0,1.0,0.0,15.0,211.33749999999998,2.0,1.0,15.0,1.0,1.0,Teen
690,1.0,1.0,1.0,31.0,57.0,2.0,1.0,15.0,2.0,1.0,Middle-aged
691,1.0,3.0,0.0,4.0,13.416699999999999,0.0,1.0,15.0,1.0,8.0,Child
692,1.0,3.0,1.0,29.8,56.4958,2.0,0.0,15.0,2.0,8.0,Adult
693,0.0,3.0,1.0,25.0,7.225000000000005,0.0,0.0,15.0,2.0,8.0,Adult
694,0.0,1.0,1.0,60.0,26.55,2.0,0.0,15.0,4.0,8.0,Senior
695,0.0,2.0,1.0,52.0,13.5,2.0,0.0,15.0,2.0,8.0,Senior
696,0.0,3.0,1.0,44.0,8.05,2.0,0.0,15.0,2.0,8.0,Middle-aged
697,1.0,3.0,0.0,17.6,7.7333,1.0,0.0,15.0,1.0,8.0,Teen
698,0.0,1.0,1.0,49.0,110.8833,0.0,2.0,15.0,2.0,2.0,Middle-aged
699,0.0,3.0,1.0,42.0,7.649999999999999,2.0,0.0,15.0,2.0,5.0,Middle-aged
700,1.0,1.0,0.0,18.0,227.52499999999998,0.0,1.0,17.0,3.0,2.0,Teen
701,1.0,1.0,1.0,35.0,26.2875,2.0,0.0,17.0,2.0,4.0,Middle-aged
702,0.0,3.0,0.0,18.0,14.4542,0.0,1.0,15.0,1.0,8.0,Teen
703,0.0,3.0,1.0,25.0,7.741700000000002,1.0,0.0,15.0,2.0,8.0,Adult
704,0.0,3.0,1.0,26.0,7.854199999999999,2.0,1.0,15.0,2.0,8.0,Adult
705,0.0,2.0,1.0,39.0,26.0,2.0,0.0,15.0,2.0,8.0,Middle-aged
706,1.0,2.0,0.0,45.0,13.5,2.0,0.0,15.0,3.0,8.0,Middle-aged
707,1.0,1.0,1.0,42.0,26.2875,2.0,0.0,17.0,2.0,4.0,Middle-aged
708,1.0,1.0,0.0,22.0,151.55,2.0,0.0,15.0,1.0,8.0,Adult
709,1.0,3.0,1.0,3.6839999999999975,15.2458,0.0,2.0,15.0,-2.220446049250313e-16,8.0,Child
710,1.0,1.0,0.0,24.0,49.5042,0.0,0.0,17.0,1.0,2.0,Adult
711,0.0,1.0,1.0,50.5,26.55,2.0,0.0,15.0,2.0,2.0,Senior
712,1.0,1.0,1.0,48.0,52.0,2.0,1.0,15.0,2.0,2.0,Middle-aged
713,0.0,3.0,1.0,29.0,9.4833,2.0,0.0,15.0,2.0,8.0,Adult
714,0.0,2.0,1.0,52.0,13.0,2.0,0.0,15.0,2.0,8.0,Senior
715,0.0,3.0,1.0,19.0,7.649999999999999,2.0,0.0,15.0,2.0,5.0,Adult
716,1.0,1.0,0.0,38.0,227.52499999999998,0.0,0.0,17.0,1.0,2.0,Middle-aged
717,1.0,2.0,0.0,27.0,10.5,2.0,0.0,15.0,1.0,4.0,Adult
718,0.0,3.0,1.0,47.8,15.5,1.0,0.0,15.0,2.0,8.0,Middle-aged
719,0.0,3.0,1.0,33.0,7.774999999999999,2.0,0.0,15.0,2.0,8.0,Middle-aged
720,1.0,2.0,0.0,6.0,33.0,2.0,1.0,15.0,1.0,8.0,Child
721,0.0,3.0,1.0,17.0,7.054199999999998,2.0,1.0,15.0,2.0,8.0,Teen
722,0.0,2.0,1.0,34.0,13.0,2.0,0.0,15.0,2.0,8.0,Middle-aged
723,0.0,2.0,1.0,50.0,13.0,2.0,0.0,15.0,2.0,8.0,Middle-aged
724,1.0,1.0,1.0,27.0,53.1,2.0,1.0,15.0,2.0,4.0,Adult
725,0.0,3.0,1.0,20.0,8.662500000000001,2.0,0.0,15.0,2.0,8.0,Adult
726,1.0,2.0,0.0,30.0,21.0,2.0,3.0,15.0,3.0,8.0,Adult
727,1.0,3.0,0.0,17.6,7.737500000000001,1.0,0.0,15.0,1.0,8.0,Teen
728,0.0,2.0,1.0,25.0,26.0,2.0,1.0,15.0,2.0,8.0,Adult
729,0.0,3.0,0.0,25.0,7.925000000000001,2.0,1.0,37.0,1.0,8.0,Adult
730,1.0,1.0,0.0,29.0,211.33749999999998,2.0,0.0,15.0,1.0,1.0,Adult
731,0.0,3.0,1.0,11.0,18.7875,0.0,0.0,15.0,2.0,8.0,Teen
732,0.0,2.0,1.0,23.2,0.0,2.0,0.0,15.0,2.0,8.0,Adult
733,0.0,2.0,1.0,23.0,13.0,2.0,0.0,15.0,2.0,8.0,Adult
734,0.0,2.0,1.0,23.0,13.0,2.0,0.0,15.0,2.0,8.0,Adult
735,0.0,3.0,1.0,28.5,16.1,2.0,0.0,15.0,2.0,8.0,Adult
736,0.0,3.0,0.0,48.0,34.375,2.0,4.0,39.0,3.0,8.0,Middle-aged
737,1.0,1.0,1.0,35.0,512.3292,0.0,0.0,17.0,2.0,1.0,Middle-aged
738,0.0,3.0,1.0,29.0,7.895800000000001,2.0,0.0,15.0,2.0,8.0,Adult
739,0.0,3.0,1.0,29.0,7.895800000000001,2.0,0.0,15.0,2.0,8.0,Adult
740,1.0,1.0,1.0,41.0,30.0,2.0,0.0,15.0,2.0,2.9999999999999996,Middle-aged
741,0.0,1.0,1.0,36.0,78.85,2.0,1.0,15.0,2.0,2.0,Middle-aged
742,1.0,1.0,0.0,21.0,262.375,0.0,4.0,17.0,1.0,1.0,Adult
743,0.0,3.0,1.0,24.0,16.1,2.0,1.0,15.0,2.0,8.0,Adult
744,1.0,3.0,1.0,31.0,7.925000000000001,2.0,0.0,36.0,2.0,8.0,Middle-aged
745,0.0,1.0,1.0,70.0,71.0,2.0,2.0,42.0,4.0,1.0,Senior
746,0.0,3.0,1.0,16.0,20.25,2.0,2.0,7.0,2.0,8.0,Teen
747,1.0,2.0,0.0,30.0,13.0,2.0,0.0,15.0,1.0,8.0,Adult
748,0.0,1.0,1.0,19.0,53.1,2.0,1.0,15.0,2.0,2.9999999999999996,Adult
749,0.0,3.0,1.0,31.0,7.75,1.0,0.0,15.0,2.0,8.0,Middle-aged
750,1.0,2.0,0.0,4.0,23.0,2.0,2.0,15.0,1.0,8.0,Child
751,1.0,3.0,1.0,6.0,12.475000000000001,2.0,1.0,15.0,-2.220446049250313e-16,4.0,Child
752,0.0,3.0,1.0,33.0,9.5,2.0,0.0,15.0,2.0,8.0,Middle-aged
753,0.0,3.0,1.0,23.0,7.895800000000001,2.0,0.0,15.0,2.0,8.0,Adult
754,1.0,2.0,0.0,48.0,65.0,2.0,3.0,15.0,3.0,8.0,Middle-aged
755,1.0,2.0,1.0,0.6700000000000017,14.5,2.0,2.0,15.0,-2.220446049250313e-16,8.0,Child
756,0.0,3.0,1.0,28.0,7.7958,2.0,0.0,15.0,2.0,8.0,Adult
757,0.0,2.0,1.0,18.0,11.5,2.0,0.0,15.0,2.0,8.0,Teen
758,0.0,3.0,1.0,34.0,8.05,2.0,0.0,15.0,2.0,8.0,Middle-aged
759,1.0,1.0,0.0,33.0,86.5,2.0,0.0,15.0,5.0,1.0,Middle-aged
760,0.0,3.0,1.0,21.5,14.5,2.0,0.0,15.0,2.0,8.0,Adult
761,0.0,3.0,1.0,41.0,7.125,2.0,0.0,33.0,2.0,8.0,Middle-aged
762,1.0,3.0,1.0,20.0,7.229199999999999,0.0,0.0,15.0,2.0,8.0,Adult
763,1.0,1.0,0.0,36.0,120.0,2.0,3.0,15.0,3.0,1.0,Middle-aged
764,0.0,3.0,1.0,16.0,7.774999999999999,2.0,0.0,15.0,2.0,8.0,Teen
765,1.0,1.0,0.0,51.0,77.9583,2.0,1.0,15.0,3.0,2.9999999999999996,Senior
766,0.0,1.0,1.0,53.2,39.6,0.0,0.0,15.0,4.0,8.0,Senior
767,0.0,3.0,0.0,30.5,7.75,1.0,0.0,15.0,1.0,8.0,Middle-aged
768,0.0,3.0,1.0,41.7,24.15,1.0,1.0,15.0,2.0,8.0,Middle-aged
769,0.0,3.0,1.0,32.0,8.3625,2.0,0.0,15.0,2.0,8.0,Middle-aged
770,0.0,3.0,1.0,24.0,9.5,2.0,0.0,15.0,2.0,8.0,Adult
771,0.0,3.0,1.0,48.0,7.854199999999999,2.0,0.0,15.0,2.0,8.0,Middle-aged
772,0.0,2.0,0.0,57.0,10.5,2.0,0.0,21.0,3.0,4.0,Senior
773,0.0,3.0,1.0,33.8,7.225000000000005,0.0,0.0,15.0,2.0,8.0,Middle-aged
774,1.0,2.0,0.0,54.0,23.0,2.0,4.0,15.0,3.0,8.0,Senior
775,0.0,3.0,1.0,18.0,7.75,2.0,0.0,15.0,2.0,8.0,Teen
776,0.0,3.0,1.0,47.8,7.75,1.0,0.0,15.0,2.0,5.0,Middle-aged
777,1.0,3.0,0.0,5.0,12.475000000000001,2.0,0.0,15.0,1.0,8.0,Child
778,0.0,3.0,1.0,38.7,7.737500000000001,1.0,0.0,15.0,2.0,8.0,Middle-aged
779,1.0,1.0,0.0,43.0,211.33749999999998,2.0,1.0,15.0,3.0,1.0,Middle-aged
780,1.0,3.0,0.0,13.0,7.229199999999999,0.0,0.0,15.0,1.0,8.0,Teen
781,1.0,1.0,0.0,17.0,57.0,2.0,1.0,15.0,3.0,1.0,Teen
782,0.0,1.0,1.0,29.0,30.0,2.0,0.0,15.0,2.0,2.9999999999999996,Adult
783,0.0,3.0,1.0,23.6,23.45,2.0,3.0,39.0,2.0,8.0,Adult
784,0.0,3.0,1.0,25.0,7.050000000000001,2.0,0.0,34.0,2.0,8.0,Adult
785,0.0,3.0,1.0,25.0,7.25,2.0,0.0,15.0,2.0,8.0,Adult
786,1.0,3.0,0.0,18.0,7.495799999999999,2.0,0.0,15.0,1.0,8.0,Teen
787,0.0,3.0,1.0,8.0,29.125,1.0,5.0,15.0,-2.220446049250313e-16,8.0,Child
788,1.0,3.0,1.0,1.0,20.575,2.0,3.0,7.0,-2.220446049250313e-16,8.0,Child
789,0.0,1.0,1.0,46.0,79.2,0.0,0.0,17.0,2.0,1.0,Middle-aged
790,0.0,3.0,1.0,47.8,7.75,1.0,0.0,15.0,2.0,8.0,Middle-aged
791,0.0,2.0,1.0,16.0,26.0,2.0,0.0,15.0,2.0,8.0,Teen
792,0.0,3.0,0.0,8.8,69.55,2.0,10.0,10.0,1.0,8.0,Child
793,0.0,1.0,1.0,42.5,30.6958,0.0,0.0,17.0,2.0,8.0,Middle-aged
794,0.0,3.0,1.0,25.0,7.895800000000001,2.0,0.0,15.0,2.0,8.0,Adult
795,0.0,2.0,1.0,39.0,13.0,2.0,0.0,15.0,2.0,8.0,Middle-aged
796,1.0,1.0,0.0,49.0,25.9292,2.0,0.0,15.0,4.0,2.9999999999999996,Middle-aged
797,1.0,3.0,0.0,31.0,8.6833,2.0,0.0,15.0,3.0,8.0,Middle-aged
798,0.0,3.0,1.0,30.0,7.229199999999999,0.0,0.0,15.0,2.0,8.0,Adult
799,0.0,3.0,0.0,30.0,24.15,2.0,2.0,15.0,3.0,8.0,Adult
800,0.0,2.0,1.0,34.0,13.0,2.0,0.0,15.0,2.0,8.0,Middle-aged
801,1.0,2.0,0.0,31.0,26.25,2.0,2.0,7.0,3.0,8.0,Middle-aged
802,1.0,1.0,1.0,11.0,120.0,2.0,3.0,15.0,-2.220446049250313e-16,1.0,Teen
803,1.0,3.0,1.0,0.4200000000000017,8.5167,0.0,1.0,15.0,-2.220446049250313e-16,8.0,Child
804,1.0,3.0,1.0,27.0,6.975000000000001,2.0,0.0,15.0,2.0,8.0,Adult
805,0.0,3.0,1.0,31.0,7.774999999999999,2.0,0.0,15.0,2.0,8.0,Middle-aged
806,0.0,1.0,1.0,39.0,0.0,2.0,0.0,15.0,2.0,0.0,Middle-aged
807,0.0,3.0,0.0,18.0,7.774999999999999,2.0,0.0,15.0,1.0,8.0,Teen
808,0.0,2.0,1.0,39.0,13.0,2.0,0.0,15.0,2.0,8.0,Middle-aged
809,1.0,1.0,0.0,33.0,53.1,2.0,1.0,15.0,3.0,4.0,Middle-aged
810,0.0,3.0,1.0,26.0,7.887499999999999,2.0,0.0,15.0,2.0,8.0,Adult
811,0.0,3.0,1.0,39.0,24.15,2.0,0.0,3.0000000000000018,2.0,8.0,Middle-aged
812,0.0,2.0,1.0,35.0,10.5,2.0,0.0,15.0,2.0,8.0,Middle-aged
813,0.0,3.0,0.0,6.0,31.275,2.0,6.0,15.0,1.0,8.0,Child
814,0.0,3.0,1.0,30.5,8.05,2.0,0.0,15.0,2.0,8.0,Middle-aged
815,0.0,1.0,1.0,47.0,0.0,2.0,0.0,15.0,2.0,1.0,Middle-aged
816,0.0,3.0,0.0,23.0,7.925000000000001,2.0,0.0,37.0,1.0,8.0,Adult
817,0.0,2.0,1.0,31.0,37.0042,0.0,2.0,20.0,2.0,8.0,Middle-aged
818,0.0,3.0,1.0,43.0,6.449999999999999,2.0,0.0,6.0,2.0,8.0,Middle-aged
819,0.0,3.0,1.0,10.0,27.9,2.0,5.0,15.0,-2.220446049250313e-16,8.0,Child
820,1.0,1.0,0.0,52.0,93.5,2.0,2.0,15.0,3.0,1.0,Senior
821,1.0,3.0,1.0,27.0,8.662500000000001,2.0,0.0,15.0,2.0,8.0,Adult
822,0.0,1.0,1.0,38.0,0.0,2.0,0.0,15.0,4.0,8.0,Middle-aged
823,1.0,3.0,0.0,27.0,12.475000000000001,2.0,1.0,15.0,3.0,4.0,Adult
824,0.0,3.0,1.0,2.0,39.6875,2.0,5.0,15.0,-2.220446049250313e-16,8.0,Child
825,0.0,3.0,1.0,29.5,6.949999999999996,1.0,0.0,15.0,2.0,8.0,Adult
826,0.0,3.0,1.0,23.1,56.4958,2.0,0.0,15.0,2.0,8.0,Adult
827,1.0,2.0,1.0,1.0,37.0042,0.0,2.0,20.0,-2.220446049250313e-16,8.0,Child
828,1.0,3.0,1.0,27.6,7.75,1.0,0.0,15.0,2.0,8.0,Adult
829,1.0,1.0,0.0,62.0,80.0,2.0,0.0,15.0,3.0,1.0,Senior
830,1.0,3.0,0.0,15.0,14.4542,0.0,1.0,15.0,3.0,8.0,Teen
831,1.0,2.0,1.0,0.8299999999999983,18.75,2.0,2.0,15.0,-2.220446049250313e-16,8.0,Child
832,0.0,3.0,1.0,25.8,7.229199999999999,0.0,0.0,15.0,2.0,8.0,Adult
833,0.0,3.0,1.0,23.0,7.854199999999999,2.0,0.0,15.0,2.0,8.0,Adult
834,0.0,3.0,1.0,18.0,8.3,2.0,0.0,15.0,2.0,8.0,Teen
835,1.0,1.0,0.0,39.0,83.1583,0.0,2.0,17.0,1.0,4.0,Middle-aged
836,0.0,3.0,1.0,21.0,8.662500000000001,2.0,0.0,15.0,2.0,8.0,Adult
837,0.0,3.0,1.0,38.0,8.05,2.0,0.0,15.0,2.0,8.0,Middle-aged
838,1.0,3.0,1.0,32.0,56.4958,2.0,0.0,15.0,2.0,8.0,Middle-aged
839,1.0,1.0,1.0,28.2,29.7,0.0,0.0,15.0,2.0,2.0,Adult
840,0.0,3.0,1.0,20.0,7.925000000000001,2.0,0.0,33.0,2.0,8.0,Adult
841,0.0,2.0,1.0,16.0,10.5,2.0,0.0,21.0,2.0,8.0,Teen
842,1.0,1.0,0.0,30.0,31.0,0.0,0.0,15.0,1.0,8.0,Adult
843,0.0,3.0,1.0,34.5,6.4375,0.0,0.0,15.0,2.0,8.0,Middle-aged
844,0.0,3.0,1.0,17.0,8.662500000000001,2.0,0.0,15.0,2.0,8.0,Teen
845,0.0,3.0,1.0,42.0,7.550000000000001,2.0,0.0,7.0,2.0,8.0,Middle-aged
846,0.0,3.0,1.0,22.6,69.55,2.0,10.0,10.0,2.0,8.0,Adult
847,0.0,3.0,1.0,35.0,7.895800000000001,0.0,0.0,15.0,2.0,8.0,Middle-aged
848,0.0,2.0,1.0,28.0,33.0,2.0,1.0,15.0,4.0,8.0,Adult
849,1.0,1.0,0.0,45.0,89.1042,0.0,1.0,15.0,3.0,2.0,Middle-aged
850,0.0,3.0,1.0,4.0,31.275,2.0,6.0,15.0,-2.220446049250313e-16,8.0,Child
851,0.0,3.0,1.0,74.0,7.774999999999999,2.0,0.0,15.0,2.0,8.0,Senior
