,Survived,Pclass,Sex,Age,Fare,Embarked,FamilyGroup,Type of Ticket,Title,Type of Cabin,AgeGroup
607,1.0,1.0,male,27.0,30.5,S,0.0,Numeric,Mr,Unknown,Adult
608,1.0,2.0,female,22.0,41.5792,C,3.0,SC/Paris,Mrs,Unknown,Adult
609,1.0,1.0,female,40.0,153.46250000000003,S,0.0,PC,Miss,C,Middle-aged
610,0.0,3.0,female,39.0,31.275,S,6.0,Numeric,Mrs,Unknown,Middle-aged
611,0.0,3.0,male,28.4,7.050000000000001,S,0.0,SOTON/O.Q.,Mr,Unknown,Adult
612,1.0,3.0,female,17.6,15.5,Q,1.0,Numeric,Miss,Unknown,Teen
613,0.0,3.0,male,47.8,7.75,Q,0.0,Numeric,Mr,Unknown,Middle-aged
614,0.0,3.0,male,35.0,8.05,S,0.0,Numeric,Mr,Unknown,Middle-aged
615,1.0,2.0,female,24.0,65.0,S,3.0,Numeric,Miss,Unknown,Adult
616,0.0,3.0,male,34.0,14.399999999999999,S,2.0,Numeric,Mr,Unknown,Middle-aged
617,0.0,3.0,female,26.0,16.1,S,1.0,A/.,Mrs,Unknown,Adult
618,1.0,2.0,female,4.0,39.0,S,3.0,Numeric,Miss,F,Child
619,0.0,2.0,male,26.0,10.5,S,0.0,Numeric,Mr,Unknown,Adult
620,0.0,3.0,male,27.0,14.4542,C,1.0,Numeric,Mr,Unknown,Adult
621,1.0,1.0,male,42.0,52.5542,S,1.0,Numeric,Mr,C,Middle-aged
622,1.0,3.0,male,20.0,15.741700000000002,C,2.0,Numeric,Mr,Unknown,Adult
623,0.0,3.0,male,21.0,7.854199999999999,S,0.0,Numeric,Mr,Unknown,Adult
624,0.0,3.0,male,21.0,16.1,S,0.0,Numeric,Mr,Unknown,Adult
625,0.0,1.0,male,61.0,32.3208,S,0.0,Numeric,Mr,C,Senior
626,0.0,2.0,male,57.0,12.350000000000001,Q,0.0,Numeric,Rare,Unknown,Senior
627,1.0,1.0,female,21.0,77.9583,S,0.0,Numeric,Miss,C,Adult
628,0.0,3.0,male,26.0,7.895800000000001,S,0.0,Numeric,Mr,Unknown,Adult
629,0.0,3.0,male,38.7,7.7333,Q,0.0,Numeric,Mr,Unknown,Middle-aged
630,1.0,1.0,male,80.0,30.0,S,0.0,Numeric,Mr,A,Senior
631,0.0,3.0,male,51.0,7.054199999999998,S,0.0,Numeric,Mr,Unknown,Senior
632,1.0,1.0,male,32.0,30.5,C,0.0,Numeric,Rare,B,Middle-aged
633,0.0,1.0,male,51.0,0.0,S,0.0,Numeric,Mr,Unknown,Senior
634,0.0,3.0,female,9.0,27.9,S,5.0,Numeric,Miss,Unknown,Child
635,1.0,2.0,female,28.0,13.0,S,0.0,Numeric,Miss,Unknown,Adult
636,0.0,3.0,male,32.0,7.925000000000001,S,0.0,STON/O .,Mr,Unknown,Middle-aged
637,0.0,2.0,male,31.0,26.25,S,2.0,C.A.,Mr,Unknown,Middle-aged
638,0.0,3.0,female,41.0,39.6875,S,5.0,Numeric,Mrs,Unknown,Middle-aged
639,0.0,3.0,male,32.2,16.1,S,1.0,Numeric,Mr,Unknown,Middle-aged
640,0.0,3.0,male,20.0,7.854199999999999,S,0.0,Numeric,Mr,Unknown,Adult
641,1.0,1.0,female,24.0,69.3,C,0.0,PC,Miss,B,Adult
642,0.0,3.0,female,2.0,27.9,S,5.0,Numeric,Miss,Unknown,Child
643,1.0,3.0,male,29.8,56.4958,S,0.0,Numeric,Mr,Unknown,Adult
644,1.0,3.0,female,0.75,19.2583,C,3.0,Numeric,Miss,Unknown,Child
645,1.0,1.0,male,48.0,76.7292,C,1.0,PC,Mr,C,Middle-aged
646,0.0,3.0,male,19.0,7.895800000000001,S,0.0,Numeric,Mr,Unknown,Adult
647,1.0,1.0,male,56.0,35.5,C,0.0,Numeric,Rare,A,Senior
648,0.0,3.0,male,24.599999999999998,7.550000000000001,S,0.0,S.O./P.P.,Mr,Unknown,Adult
649,1.0,3.0,female,23.0,7.550000000000001,S,0.0,CA.,Miss,Unknown,Adult
650,0.0,3.0,male,29.0,7.895800000000001,S,0.0,Numeric,Mr,Unknown,Adult
651,1.0,2.0,female,18.0,23.0,S,1.0,Numeric,Miss,Unknown,Teen
652,0.0,3.0,male,21.0,8.4333,S,0.0,Numeric,Mr,Unknown,Adult
653,1.0,3.0,female,17.6,7.8292,Q,0.0,Numeric,Miss,Unknown,Teen
654,0.0,3.0,female,18.0,6.7499999999999964,Q,0.0,Numeric,Miss,Unknown,Teen
655,0.0,2.0,male,24.0,73.5,S,2.0,S.O.C.,Mr,Unknown,Adult
656,0.0,3.0,male,29.0,7.895800000000001,S,0.0,Numeric,Mr,Unknown,Adult
657,0.0,3.0,female,32.0,15.5,Q,2.0,Numeric,Mrs,Unknown,Middle-aged
658,0.0,2.0,male,23.0,13.0,S,0.0,Numeric,Mr,Unknown,Adult
659,0.0,1.0,male,58.0,113.275,C,2.0,Numeric,Mr,C,Senior
660,1.0,1.0,male,50.0,133.65,S,2.0,PC,Rare,Unknown,Middle-aged
661,0.0,3.0,male,40.0,7.225000000000005,C,0.0,Numeric,Mr,Unknown,Middle-aged
662,0.0,1.0,male,47.0,25.5875,S,0.0,Numeric,Mr,E,Middle-aged
663,0.0,3.0,male,36.0,7.495799999999999,S,0.0,Numeric,Mr,Unknown,Middle-aged
664,1.0,3.0,male,20.0,7.925000000000001,S,1.0,STON/O .,Mr,Unknown,Adult
665,0.0,2.0,male,32.0,73.5,S,2.0,S.O.C.,Mr,Unknown,Middle-aged
666,0.0,2.0,male,25.0,13.0,S,0.0,Numeric,Mr,Unknown,Adult
667,0.0,3.0,male,27.4,7.774999999999999,S,0.0,Numeric,Mr,Unknown,Adult
668,0.0,3.0,male,43.0,8.05,S,0.0,A/,Mr,Unknown,Middle-aged
669,1.0,1.0,female,32.4,52.0,S,1.0,Numeric,Mrs,C,Middle-aged
670,1.0,2.0,female,40.0,39.0,S,2.0,Numeric,Mrs,Unknown,Middle-aged
671,0.0,1.0,male,31.0,52.0,S,1.0,F.C.,Mr,B,Middle-aged
672,0.0,2.0,male,70.0,10.5,S,0.0,C.A.,Mr,Unknown,Senior
673,1.0,2.0,male,31.0,13.0,S,0.0,Numeric,Mr,Unknown,Middle-aged
674,0.0,2.0,male,23.2,0.0,S,0.0,Numeric,Mr,Unknown,Adult
675,0.0,3.0,male,18.0,7.774999999999999,S,0.0,Numeric,Mr,Unknown,Teen
676,0.0,3.0,male,24.5,8.05,S,0.0,Numeric,Mr,Unknown,Adult
677,1.0,3.0,female,18.0,9.8417,S,0.0,Numeric,Miss,Unknown,Teen
678,0.0,3.0,female,43.0,46.9,S,7.0,CA,Mrs,Unknown,Middle-aged
679,1.0,1.0,male,36.0,512.3292,C,1.0,PC,Mr,B,Middle-aged
680,0.0,3.0,female,25.7,8.1375,Q,0.0,Numeric,Miss,Unknown,Adult
681,1.0,1.0,male,27.0,76.7292,C,0.0,PC,Mr,C,Adult
682,0.0,3.0,male,20.0,9.225000000000001,S,0.0,Numeric,Mr,Unknown,Adult
683,0.0,3.0,male,14.000000000000002,46.9,S,7.0,CA,Mr,Unknown,Teen
684,0.0,2.0,male,60.0,39.0,S,2.0,Numeric,Mr,Unknown,Senior
685,0.0,2.0,male,25.0,41.5792,C,3.0,SC/Paris,Mr,Unknown,Adult
686,0.0,3.0,male,14.000000000000002,39.6875,S,5.0,Numeric,Mr,Unknown,Teen
687,0.0,3.0,male,19.0,10.1708,S,0.0,Numeric,Mr,Unknown,Adult
688,0.0,3.0,male,18.0,7.7958,S,0.0,Numeric,Mr,Unknown,Teen
689,1.0,1.0,female,15.0,211.33749999999998,S,1.0,Numeric,Miss,B,Teen
690,1.0,1.0,male,31.0,57.0,S,1.0,Numeric,Mr,B,Middle-aged
691,1.0,3.0,female,4.0,13.416699999999999,C,1.0,Numeric,Miss,Unknown,Child
692,1.0,3.0,male,29.8,56.4958,S,0.0,Numeric,Mr,Unknown,Adult
693,0.0,3.0,male,25.0,7.225000000000005,C,0.0,Numeric,Mr,Unknown,Adult
694,0.0,1.0,male,60.0,26.55,S,0.0,Numeric,Rare,Unknown,Senior
695,0.0,2.0,male,52.0,13.5,S,0.0,Numeric,Mr,Unknown,Senior
696,0.0,3.0,male,44.0,8.05,S,0.0,Numeric,Mr,Unknown,Middle-aged
697,1.0,3.0,female,17.6,7.7333,Q,0.0,Numeric,Miss,Unknown,Teen
698,0.0,1.0,male,49.0,110.8833,C,2.0,Numeric,Mr,C,Middle-aged
699,0.0,3.0,male,42.0,7.649999999999999,S,0.0,Numeric,Mr,F,Middle-aged
700,1.0,1.0,female,18.0,227.52499999999998,C,1.0,PC,Mrs,C,Teen
701,1.0,1.0,male,35.0,26.2875,S,0.0,PC,Mr,E,Middle-aged
702,0.0,3.0,female,18.0,14.4542,C,1.0,Numeric,Miss,Unknown,Teen
703,0.0,3.0,male,25.0,7.741700000000002,Q,0.0,Numeric,Mr,Unknown,Adult
704,0.0,3.0,male,26.0,7.854199999999999,S,1.0,Numeric,Mr,Unknown,Adult
705,0.0,2.0,male,39.0,26.0,S,0.0,Numeric,Mr,Unknown,Middle-aged
706,1.0,2.0,female,45.0,13.5,S,0.0,Numeric,Mrs,Unknown,Middle-aged
707,1.0,1.0,male,42.0,26.2875,S,0.0,PC,Mr,E,Middle-aged
708,1.0,1.0,female,22.0,151.55,S,0.0,Numeric,Miss,Unknown,Adult
709,1.0,3.0,male,3.6839999999999975,15.2458,C,2.0,Numeric,Master,Unknown,Child
710,1.0,1.0,female,24.0,49.5042,C,0.0,PC,Miss,C,Adult
711,0.0,1.0,male,50.5,26.55,S,0.0,Numeric,Mr,C,Senior
712,1.0,1.0,male,48.0,52.0,S,1.0,Numeric,Mr,C,Middle-aged
713,0.0,3.0,male,29.0,9.4833,S,0.0,Numeric,Mr,Unknown,Adult
714,0.0,2.0,male,52.0,13.0,S,0.0,Numeric,Mr,Unknown,Senior
715,0.0,3.0,male,19.0,7.649999999999999,S,0.0,Numeric,Mr,F,Adult
716,1.0,1.0,female,38.0,227.52499999999998,C,0.0,PC,Miss,C,Middle-aged
717,1.0,2.0,female,27.0,10.5,S,0.0,Numeric,Miss,E,Adult
718,0.0,3.0,male,47.8,15.5,Q,0.0,Numeric,Mr,Unknown,Middle-aged
719,0.0,3.0,male,33.0,7.774999999999999,S,0.0,Numeric,Mr,Unknown,Middle-aged
720,1.0,2.0,female,6.0,33.0,S,1.0,Numeric,Miss,Unknown,Child
721,0.0,3.0,male,17.0,7.054199999999998,S,1.0,Numeric,Mr,Unknown,Teen
722,0.0,2.0,male,34.0,13.0,S,0.0,Numeric,Mr,Unknown,Middle-aged
723,0.0,2.0,male,50.0,13.0,S,0.0,Numeric,Mr,Unknown,Middle-aged
724,1.0,1.0,male,27.0,53.1,S,1.0,Numeric,Mr,E,Adult
725,0.0,3.0,male,20.0,8.662500000000001,S,0.0,Numeric,Mr,Unknown,Adult
726,1.0,2.0,female,30.0,21.0,S,3.0,Numeric,Mrs,Unknown,Adult
727,1.0,3.0,female,17.6,7.737500000000001,Q,0.0,Numeric,Miss,Unknown,Teen
728,0.0,2.0,male,25.0,26.0,S,1.0,Numeric,Mr,Unknown,Adult
729,0.0,3.0,female,25.0,7.925000000000001,S,1.0,STON/O.,Miss,Unknown,Adult
730,1.0,1.0,female,29.0,211.33749999999998,S,0.0,Numeric,Miss,B,Adult
731,0.0,3.0,male,11.0,18.7875,C,0.0,Numeric,Mr,Unknown,Teen
732,0.0,2.0,male,23.2,0.0,S,0.0,Numeric,Mr,Unknown,Adult
733,0.0,2.0,male,23.0,13.0,S,0.0,Numeric,Mr,Unknown,Adult
734,0.0,2.0,male,23.0,13.0,S,0.0,Numeric,Mr,Unknown,Adult
735,0.0,3.0,male,28.5,16.1,S,0.0,Numeric,Mr,Unknown,Adult
736,0.0,3.0,female,48.0,34.375,S,4.0,W./C.,Mrs,Unknown,Middle-aged
737,1.0,1.0,male,35.0,512.3292,C,0.0,PC,Mr,B,Middle-aged
738,0.0,3.0,male,29.0,7.895800000000001,S,0.0,Numeric,Mr,Unknown,Adult
739,0.0,3.0,male,29.0,7.895800000000001,S,0.0,Numeric,Mr,Unknown,Adult
740,1.0,1.0,male,41.0,30.0,S,0.0,Numeric,Mr,C,Middle-aged
741,0.0,1.0,male,36.0,78.85,S,1.0,Numeric,Mr,C,Middle-aged
742,1.0,1.0,female,21.0,262.375,C,4.0,PC,Miss,B,Adult
743,0.0,3.0,male,24.0,16.1,S,1.0,Numeric,Mr,Unknown,Adult
744,1.0,3.0,male,31.0,7.925000000000001,S,0.0,STON/O .,Mr,Unknown,Middle-aged
745,0.0,1.0,male,70.0,71.0,S,2.0,WE/P,Rare,B,Senior
746,0.0,3.0,male,16.0,20.25,S,2.0,C.A.,Mr,Unknown,Teen
747,1.0,2.0,female,30.0,13.0,S,0.0,Numeric,Miss,Unknown,Adult
748,0.0,1.0,male,19.0,53.1,S,1.0,Numeric,Mr,C,Adult
749,0.0,3.0,male,31.0,7.75,Q,0.0,Numeric,Mr,Unknown,Middle-aged
750,1.0,2.0,female,4.0,23.0,S,2.0,Numeric,Miss,Unknown,Child
751,1.0,3.0,male,6.0,12.475000000000001,S,1.0,Numeric,Master,E,Child
752,0.0,3.0,male,33.0,9.5,S,0.0,Numeric,Mr,Unknown,Middle-aged
753,0.0,3.0,male,23.0,7.895800000000001,S,0.0,Numeric,Mr,Unknown,Adult
754,1.0,2.0,female,48.0,65.0,S,3.0,Numeric,Mrs,Unknown,Middle-aged
755,1.0,2.0,male,0.6700000000000017,14.5,S,2.0,Numeric,Master,Unknown,Child
756,0.0,3.0,male,28.0,7.7958,S,0.0,Numeric,Mr,Unknown,Adult
757,0.0,2.0,male,18.0,11.5,S,0.0,Numeric,Mr,Unknown,Teen
758,0.0,3.0,male,34.0,8.05,S,0.0,Numeric,Mr,Unknown,Middle-aged
759,1.0,1.0,female,33.0,86.5,S,0.0,Numeric,the Countess,B,Middle-aged
760,0.0,3.0,male,21.5,14.5,S,0.0,Numeric,Mr,Unknown,Adult
761,0.0,3.0,male,41.0,7.125,S,0.0,SOTON/O,Mr,Unknown,Middle-aged
762,1.0,3.0,male,20.0,7.229199999999999,C,0.0,Numeric,Mr,Unknown,Adult
763,1.0,1.0,female,36.0,120.0,S,3.0,Numeric,Mrs,B,Middle-aged
764,0.0,3.0,male,16.0,7.774999999999999,S,0.0,Numeric,Mr,Unknown,Teen
765,1.0,1.0,female,51.0,77.9583,S,1.0,Numeric,Mrs,C,Senior
766,0.0,1.0,male,53.2,39.6,C,0.0,Numeric,Rare,Unknown,Senior
767,0.0,3.0,female,30.5,7.75,Q,0.0,Numeric,Miss,Unknown,Middle-aged
768,0.0,3.0,male,41.7,24.15,Q,1.0,Numeric,Mr,Unknown,Middle-aged
769,0.0,3.0,male,32.0,8.3625,S,0.0,Numeric,Mr,Unknown,Middle-aged
770,0.0,3.0,male,24.0,9.5,S,0.0,Numeric,Mr,Unknown,Adult
771,0.0,3.0,male,48.0,7.854199999999999,S,0.0,Numeric,Mr,Unknown,Middle-aged
772,0.0,2.0,female,57.0,10.5,S,0.0,S.O./P.P.,Mrs,E,Senior
773,0.0,3.0,male,33.8,7.225000000000005,C,0.0,Numeric,Mr,Unknown,Middle-aged
774,1.0,2.0,female,54.0,23.0,S,4.0,Numeric,Mrs,Unknown,Senior
775,0.0,3.0,male,18.0,7.75,S,0.0,Numeric,Mr,Unknown,Teen
776,0.0,3.0,male,47.8,7.75,Q,0.0,Numeric,Mr,F,Middle-aged
777,1.0,3.0,female,5.0,12.475000000000001,S,0.0,Numeric,Miss,Unknown,Child
778,0.0,3.0,male,38.7,7.737500000000001,Q,0.0,Numeric,Mr,Unknown,Middle-aged
779,1.0,1.0,female,43.0,211.33749999999998,S,1.0,Numeric,Mrs,B,Middle-aged
780,1.0,3.0,female,13.0,7.229199999999999,C,0.0,Numeric,Miss,Unknown,Teen
781,1.0,1.0,female,17.0,57.0,S,1.0,Numeric,Mrs,B,Teen
782,0.0,1.0,male,29.0,30.0,S,0.0,Numeric,Mr,C,Adult
783,0.0,3.0,male,23.6,23.45,S,3.0,W./C.,Mr,Unknown,Adult
784,0.0,3.0,male,25.0,7.050000000000001,S,0.0,SOTON/O.Q.,Mr,Unknown,Adult
785,0.0,3.0,male,25.0,7.25,S,0.0,Numeric,Mr,Unknown,Adult
786,1.0,3.0,female,18.0,7.495799999999999,S,0.0,Numeric,Miss,Unknown,Teen
787,0.0,3.0,male,8.0,29.125,Q,5.0,Numeric,Master,Unknown,Child
788,1.0,3.0,male,1.0,20.575,S,3.0,C.A.,Master,Unknown,Child
789,0.0,1.0,male,46.0,79.2,C,0.0,PC,Mr,B,Middle-aged
790,0.0,3.0,male,47.8,7.75,Q,0.0,Numeric,Mr,Unknown,Middle-aged
791,0.0,2.0,male,16.0,26.0,S,0.0,Numeric,Mr,Unknown,Teen
792,0.0,3.0,female,8.8,69.55,S,10.0,CA.,Miss,Unknown,Child
793,0.0,1.0,male,42.5,30.6958,C,0.0,PC,Mr,Unknown,Middle-aged
794,0.0,3.0,male,25.0,7.895800000000001,S,0.0,Numeric,Mr,Unknown,Adult
795,0.0,2.0,male,39.0,13.0,S,0.0,Numeric,Mr,Unknown,Middle-aged
796,1.0,1.0,female,49.0,25.9292,S,0.0,Numeric,Rare,C,Middle-aged
797,1.0,3.0,female,31.0,8.6833,S,0.0,Numeric,Mrs,Unknown,Middle-aged
798,0.0,3.0,male,30.0,7.229199999999999,C,0.0,Numeric,Mr,Unknown,Adult
799,0.0,3.0,female,30.0,24.15,S,2.0,Numeric,Mrs,Unknown,Adult
800,0.0,2.0,male,34.0,13.0,S,0.0,Numeric,Mr,Unknown,Middle-aged
801,1.0,2.0,female,31.0,26.25,S,2.0,C.A.,Mrs,Unknown,Middle-aged
802,1.0,1.0,male,11.0,120.0,S,3.0,Numeric,Master,B,Teen
803,1.0,3.0,male,0.4200000000000017,8.5167,C,1.0,Numeric,Master,Unknown,Child
804,1.0,3.0,male,27.0,6.975000000000001,S,0.0,Numeric,Mr,Unknown,Adult
805,0.0,3.0,male,31.0,7.774999999999999,S,0.0,Numeric,Mr,Unknown,Middle-aged
806,0.0,1.0,male,39.0,0.0,S,0.0,Numeric,Mr,A,Middle-aged
807,0.0,3.0,female,18.0,7.774999999999999,S,0.0,Numeric,Miss,Unknown,Teen
808,0.0,2.0,male,39.0,13.0,S,0.0,Numeric,Mr,Unknown,Middle-aged
809,1.0,1.0,female,33.0,53.1,S,1.0,Numeric,Mrs,E,Middle-aged
810,0.0,3.0,male,26.0,7.887499999999999,S,0.0,Numeric,Mr,Unknown,Adult
811,0.0,3.0,male,39.0,24.15,S,0.0,A/,Mr,Unknown,Middle-aged
812,0.0,2.0,male,35.0,10.5,S,0.0,Numeric,Mr,Unknown,Middle-aged
813,0.0,3.0,female,6.0,31.275,S,6.0,Numeric,Miss,Unknown,Child
814,0.0,3.0,male,30.5,8.05,S,0.0,Numeric,Mr,Unknown,Middle-aged
815,0.0,1.0,male,47.0,0.0,S,0.0,Numeric,Mr,B,Middle-aged
816,0.0,3.0,female,23.0,7.925000000000001,S,0.0,STON/O.,Miss,Unknown,Adult
817,0.0,2.0,male,31.0,37.0042,C,2.0,S.C./PARIS,Mr,Unknown,Middle-aged
818,0.0,3.0,male,43.0,6.449999999999999,S,0.0,C,Mr,Unknown,Middle-aged
819,0.0,3.0,male,10.0,27.9,S,5.0,Numeric,Master,Unknown,Child
820,1.0,1.0,female,52.0,93.5,S,2.0,Numeric,Mrs,B,Senior
821,1.0,3.0,male,27.0,8.662500000000001,S,0.0,Numeric,Mr,Unknown,Adult
822,0.0,1.0,male,38.0,0.0,S,0.0,Numeric,Rare,Unknown,Middle-aged
823,1.0,3.0,female,27.0,12.475000000000001,S,1.0,Numeric,Mrs,E,Adult
824,0.0,3.0,male,2.0,39.6875,S,5.0,Numeric,Master,Unknown,Child
825,0.0,3.0,male,29.5,6.949999999999996,Q,0.0,Numeric,Mr,Unknown,Adult
826,0.0,3.0,male,23.1,56.4958,S,0.0,Numeric,Mr,Unknown,Adult
827,1.0,2.0,male,1.0,37.0042,C,2.0,S.C./PARIS,Master,Unknown,Child
828,1.0,3.0,male,27.6,7.75,Q,0.0,Numeric,Mr,Unknown,Adult
829,1.0,1.0,female,62.0,80.0,S,0.0,Numeric,Mrs,B,Senior
830,1.0,3.0,female,15.0,14.4542,C,1.0,Numeric,Mrs,Unknown,Teen
831,1.0,2.0,male,0.8299999999999983,18.75,S,2.0,Numeric,Master,Unknown,Child
832,0.0,3.0,male,25.8,7.229199999999999,C,0.0,Numeric,Mr,Unknown,Adult
833,0.0,3.0,male,23.0,7.854199999999999,S,0.0,Numeric,Mr,Unknown,Adult
834,0.0,3.0,male,18.0,8.3,S,0.0,Numeric,Mr,Unknown,Teen
835,1.0,1.0,female,39.0,83.1583,C,2.0,PC,Miss,E,Middle-aged
836,0.0,3.0,male,21.0,8.662500000000001,S,0.0,Numeric,Mr,Unknown,Adult
837,0.0,3.0,male,38.0,8.05,S,0.0,Numeric,Mr,Unknown,Middle-aged
838,1.0,3.0,male,32.0,56.4958,S,0.0,Numeric,Mr,Unknown,Middle-aged
839,1.0,1.0,male,28.2,29.7,C,0.0,Numeric,Mr,C,Adult
840,0.0,3.0,male,20.0,7.925000000000001,S,0.0,SOTON/O,Mr,Unknown,Adult
841,0.0,2.0,male,16.0,10.5,S,0.0,S.O./P.P.,Mr,Unknown,Teen
842,1.0,1.0,female,30.0,31.0,C,0.0,Numeric,Miss,Unknown,Adult
843,0.0,3.0,male,34.5,6.4375,C,0.0,Numeric,Mr,Unknown,Middle-aged
844,0.0,3.0,male,17.0,8.662500000000001,S,0.0,Numeric,Mr,Unknown,Teen
845,0.0,3.0,male,42.0,7.550000000000001,S,0.0,C.A.,Mr,Unknown,Middle-aged
846,0.0,3.0,male,22.6,69.55,S,10.0,CA.,Mr,Unknown,Adult
847,0.0,3.0,male,35.0,7.895800000000001,C,0.0,Numeric,Mr,Unknown,Middle-aged
848,0.0,2.0,male,28.0,33.0,S,1.0,Numeric,Rare,Unknown,Adult
849,1.0,1.0,female,45.0,89.1042,C,1.0,Numeric,Mrs,C,Middle-aged
850,0.0,3.0,male,4.0,31.275,S,6.0,Numeric,Master,Unknown,Child
851,0.0,3.0,male,74.0,7.774999999999999,S,0.0,Numeric,Mr,Unknown,Senior
852,0.0,3.0,female,9.0,15.2458,C,2.0,Numeric,Miss,Unknown,Child
853,1.0,1.0,female,16.0,39.4,S,1.0,PC,Miss,C,Teen
854,0.0,2.0,female,44.0,26.0,S,1.0,Numeric,Mrs,Unknown,Middle-aged
855,1.0,3.0,female,18.0,9.350000000000001,S,1.0,Numeric,Mrs,Unknown,Teen
856,1.0,1.0,female,45.0,164.86669999999998,S,2.0,Numeric,Mrs,Unknown,Middle-aged
857,1.0,1.0,male,51.0,26.55,S,0.0,Numeric,Mr,E,Senior
858,1.0,3.0,female,24.0,19.2583,C,3.0,Numeric,Mrs,Unknown,Adult
859,0.0,3.0,male,25.8,7.229199999999999,C,0.0,Numeric,Mr,Unknown,Adult
860,0.0,3.0,male,41.0,14.1083,S,2.0,Numeric,Mr,Unknown,Middle-aged
861,0.0,2.0,male,21.0,11.5,S,1.0,Numeric,Mr,Unknown,Adult
862,1.0,1.0,female,48.0,25.9292,S,0.0,Numeric,Mrs,C,Middle-aged
863,0.0,3.0,female,8.8,69.55,S,10.0,CA.,Miss,Unknown,Child
864,0.0,2.0,male,24.0,13.0,S,0.0,Numeric,Mr,Unknown,Adult
865,1.0,2.0,female,42.0,13.0,S,0.0,Numeric,Mrs,Unknown,Middle-aged
866,1.0,2.0,female,27.0,13.8583,C,1.0,SC/PARIS,Miss,Unknown,Adult
867,0.0,1.0,male,31.0,50.4958,S,0.0,PC,Mr,A,Middle-aged
868,0.0,3.0,male,26.6,9.5,S,0.0,Numeric,Mr,Unknown,Adult
869,1.0,3.0,male,4.0,11.133299999999998,S,2.0,Numeric,Master,Unknown,Child
870,0.0,3.0,male,26.0,7.895800000000001,S,0.0,Numeric,Mr,Unknown,Adult
871,1.0,1.0,female,47.0,52.5542,S,2.0,Numeric,Mrs,C,Middle-aged
872,0.0,1.0,male,33.0,5.0,S,0.0,Numeric,Mr,B,Middle-aged
873,0.0,3.0,male,47.0,9.0,S,0.0,Numeric,Mr,Unknown,Middle-aged
874,1.0,2.0,female,28.0,24.0,C,1.0,P/PP,Mrs,Unknown,Adult
875,1.0,3.0,female,15.0,7.225000000000005,C,0.0,Numeric,Miss,Unknown,Teen
876,0.0,3.0,male,20.0,9.8458,S,0.0,Numeric,Mr,Unknown,Adult
877,0.0,3.0,male,19.0,7.895800000000001,S,0.0,Numeric,Mr,Unknown,Adult
878,0.0,3.0,male,29.0,7.895800000000001,S,0.0,Numeric,Mr,Unknown,Adult
879,1.0,1.0,female,56.0,83.1583,C,1.0,Numeric,Mrs,C,Senior
880,1.0,2.0,female,25.0,26.0,S,1.0,Numeric,Mrs,Unknown,Adult
881,0.0,3.0,male,33.0,7.895800000000001,S,0.0,Numeric,Mr,Unknown,Middle-aged
882,0.0,3.0,female,22.0,10.5167,S,0.0,Numeric,Miss,Unknown,Adult
883,0.0,2.0,male,28.0,10.5,S,0.0,C.A./SOTON,Mr,Unknown,Adult
884,0.0,3.0,male,25.0,7.050000000000001,S,0.0,SOTON/OQ,Mr,Unknown,Adult
885,0.0,3.0,female,39.0,29.125,Q,5.0,Numeric,Mrs,Unknown,Middle-aged
886,0.0,2.0,male,27.0,13.0,S,0.0,Numeric,Rare,Unknown,Adult
887,1.0,1.0,female,19.0,30.0,S,0.0,Numeric,Miss,B,Adult
888,0.0,3.0,female,18.799999999999997,23.45,S,3.0,W./C.,Miss,Unknown,Adult
889,1.0,1.0,male,26.0,30.0,C,0.0,Numeric,Mr,C,Adult
890,0.0,3.0,male,32.0,7.75,Q,0.0,Numeric,Mr,Unknown,Middle-aged
